Time,Altitude,Pressure,Velocity,Temperature,Events,Voltages
24.25,7780.116,720.90,-37.71429,89.96,-,9.062621
24.30,7765.735,721.30,-51.42857,89.96,-,9.062621
24.35,7765.735,721.30,-48,89.96,-,9.062621
24.40,7762.14,721.40,-54.85714,89.96,-,9.062621
24.45,7762.14,721.40,-51.42857,89.96,-,9.062621
24.50,7754.954,721.60,-58.28571,89.96,-,9.062621
24.55,7751.359,721.70,-61.71429,89.42,-,9.062621
24.60,7744.173,721.90,-65.14286,89.42,-,9.062621
24.65,7740.582,722.00,-65.14286,89.42,-,9.062621
24.70,7744.173,721.90,-61.71429,89.42,-,9.062621
24.75,7736.991,722.10,-68.57143,89.42,-,9.062621
24.80,7726.217,722.40,-75.38095,89.42,-,9.062621
24.85,7726.217,722.40,-75.38095,89.42,-,9.062621
24.90,7726.217,722.40,-71.95238,89.42,-,9.062621
24.95,7722.627,722.50,-17.19048,89.42,-,9.062621
25.00,7722.627,722.50,-37.71429,89.42,-,9.062621
25.05,7715.448,722.70,-75.38095,89.42,-,9.062621
25.10,7715.448,722.70,-89.09524,89.42,-,9.062621
25.15,7715.448,722.70,-89.09524,89.42,-,9.062621
25.20,7704.683,723.00,-99.33334,89.42,-,9.062621
25.25,7708.271,722.90,-92.47619,89.42,-,9.062621
25.30,7701.096,723.10,-75.28571,89.42,-,9.062621
25.35,7704.683,723.00,-58.14286,89.42,-,9.062621
25.40,7701.096,723.10,-61.57143,89.42,-,9.062621
25.45,7693.922,723.30,-64.95238,89.42,-,9.062621
25.50,7690.334,723.40,-68.38095,89.42,-,9.062621
25.55,7690.334,723.40,-61.52381,89.42,-,9.062621
25.60,7690.334,723.40,-58.09524,89.42,-,9.062621
25.65,7686.749,723.50,-54.66667,89.42,-,9.062621
25.70,7683.164,723.60,-54.66667,89.42,-,9.062621
25.75,7683.164,723.60,-58.09524,89.42,-,9.062621
25.80,7668.825,724.00,-64.90476,89.42,-,9.062621
25.85,7665.242,724.10,-58.09524,89.42,-,9.062621
25.90,7668.825,724.00,-54.66667,89.42,-,9.062621
25.95,7661.657,724.20,-61.47619,89.42,-,9.062621
26.00,7650.91,724.50,-68.28571,89.42,-,9.062621
26.05,7654.491,724.40,-64.85714,89.42,-,9.062621
26.10,7650.91,724.50,-61.42857,89.42,-,9.062621
26.15,7643.747,724.70,-68.2381,89.42,-,9.062621
26.20,7654.491,724.40,-58,89.42,-,9.062621
26.25,7650.91,724.50,-51.19048,89.42,-,9.062621
26.30,7640.167,724.80,-64.85714,89.42,-,9.062621
26.35,7622.269,725.30,-75.09524,89.42,-,9.062621
26.40,7625.847,725.20,-75.09524,89.42,-,9.062621
26.45,7629.427,725.10,-68.2381,89.42,-,9.062621
26.50,7654.491,724.40,-37.57143,89.42,-,9.062621
26.55,7701.096,723.10,10.2381,89.24,-,9.062621
26.60,7719.039,722.60,27.33333,89.24,-,9.062621
26.65,7801.703,720.30,106.0476,89.24,-,9.062621
26.70,7812.5,720.00,119.7619,89.24,-,9.062621
26.75,7769.33,721.20,82.09524,89.24,-,9.062621
26.80,7751.359,721.70,65,89.24,-,9.062621
26.85,7686.749,723.50,17.14286,89.24,-,9.062621
26.90,7690.334,723.40,24,89.24,-,9.062621
26.95,7704.683,723.00,34.23809,89.24,-,9.062621
27.00,7697.508,723.20,34.19048,89.24,-,9.062621
27.05,7675.994,723.80,23.95238,89.24,-,9.062621
27.10,7661.657,724.20,6.857143,89.24,-,9.062621
27.15,7658.075,724.30,6.857143,89.24,-,9.062621
27.20,7665.242,724.10,20.47619,89.24,-,9.062621
27.25,7665.242,724.10,10.2381,89.24,-,9.062621
27.30,7658.075,724.30,6.857143,89.24,-,9.062621
27.35,7633.006,725.00,-6.761905,89.24,-,9.062621
27.40,7611.535,725.60,-10.14286,89.24,-,9.062621
27.45,7611.535,725.60,-13.57143,89.24,-,9.062621
27.50,7615.112,725.50,-13.57143,89.24,-,9.062621
27.55,7622.269,725.30,-30.61905,89.24,-,9.062621
27.60,7615.112,725.50,-81.80952,89.24,-,9.062621
27.65,7597.228,726.00,-115.9524,89.24,-,9.062621
27.70,7593.653,726.10,-198.0476,89.24,-,9.062621
27.75,7590.076,726.20,-211.7619,89.24,-,9.062621
27.80,7586.502,726.30,-174.0476,89.24,-,9.062621
27.85,7590.076,726.20,-153.5714,89.24,-,9.062621
27.90,7593.653,726.10,-88.61905,89.24,-,9.062621
27.95,7600.803,725.90,-85.2381,89.24,-,9.062621
28.00,7611.535,725.60,-88.66666,89.24,-,9.062621
28.05,7615.112,725.50,-78.38095,89.24,-,9.062621
28.10,7625.847,725.20,-47.66667,89.24,-,9.062621
28.15,7622.269,725.30,-37.42857,89.24,-,9.062621
28.20,7615.112,725.50,-40.80952,89.24,-,9.062621
28.25,7597.228,726.00,-64.66666,89.24,-,9.062621
28.30,7582.926,726.40,-78.28571,89.24,-,9.062621
28.35,7575.78,726.60,-78.28571,89.24,-,9.062621
28.40,7572.206,726.70,-57.80952,89.24,-,9.062621
28.45,7575.78,726.60,-34,89.24,-,9.062621
28.50,7572.206,726.70,-37.38095,89.24,-,9.062621
28.55,7561.489,727.00,-51,89.24,-,9.043174
28.60,7550.775,727.30,-68,89.24,-,9.043174
28.65,7540.065,727.60,-71.38095,89.24,-,9.043174
28.70,7532.927,727.80,-61.14286,89.24,-,9.043174
28.75,7525.79,728.00,-64.57143,89.24,-,9.043174
28.80,7525.79,728.00,-61.14286,89.24,-,9.043174
28.85,7525.79,728.00,-57.76191,89.24,-,9.043174
28.90,7522.223,728.10,-64.52381,89.24,-,9.043174
28.95,7518.654,728.20,-71.33334,89.24,-,9.043174
29.00,7515.088,728.30,-81.52381,89.24,-,9.043174
29.05,7518.654,728.20,-88.38095,89.24,-,9.043174
29.10,7522.223,728.10,-88.42857,89.24,-,9.043174
29.15,7536.495,727.70,-85.09524,89.24,-,9.043174
29.20,7532.927,727.80,-85.04762,89.24,-,9.043174
29.25,7525.79,728.00,-85.04762,89.24,-,9.043174
29.30,7515.088,728.30,-78.19048,89.24,-,9.043174
29.35,7497.26,728.80,-81.57143,89.24,-,9.043174
29.40,7486.568,729.10,-84.95238,89.24,-,9.043174
29.45,7479.441,729.30,-88.38095,89.24,-,9.043174
29.50,7483.003,729.20,-88.38095,89.24,-,9.082069
29.55,7486.568,729.10,-81.61905,89.24,-,9.082069
29.60,7483.003,729.20,-74.80952,89.24,-,9.082069
29.65,7479.441,729.30,-68,89.24,-,9.082069
29.70,7468.755,729.60,-68,89.24,-,9.082069
29.75,7461.632,729.80,-67.95238,89.24,-,9.082069
29.80,7454.511,730.00,-67.90476,89.24,-,9.082069
29.85,7450.952,730.10,-71.28571,89.24,-,9.082069
29.90,7447.392,730.20,-74.66666,89.24,-,9.082069
29.95,7440.273,730.40,-78.04762,89.24,-,9.082069
30.00,7436.716,730.50,-78.04762,89.24,-,9.082069
30.05,7429.6,730.70,-81.42857,89.24,-,9.082069
30.10,7426.044,730.80,-88.19048,89.24,-,9.082069
30.15,7418.931,731.00,-98.33334,89.24,-,9.082069
30.20,7415.376,731.10,-115.2857,89.24,-,9.082069
30.25,7411.819,731.20,-115.2857,89.24,-,9.082069
30.30,7408.265,731.30,-111.8571,89.24,-,9.082069
30.35,7408.265,731.30,-101.6667,89.24,-,9.082069
30.40,7404.709,731.40,-88.04762,89.24,-,9.082069
30.45,7404.709,731.40,-77.85714,89.24,-,9.082069
30.50,7401.156,731.50,-74.42857,89.24,-,9.082069
30.55,7401.156,731.50,-77.80952,89.06,-,9.062621
30.60,7397.603,731.60,-84.57143,89.06,-,9.062621
30.65,7394.048,731.70,-84.57143,89.06,-,9.062621
30.70,7390.496,731.80,-84.57143,89.06,-,9.062621
30.75,7386.941,731.90,-77.7619,89.06,-,9.062621
30.80,7383.39,732.00,-74.38095,89.06,-,9.062621
30.85,7376.286,732.20,-74.38095,89.06,-,9.062621
30.90,7372.736,732.30,-74.38095,89.06,-,9.062621
30.95,7369.184,732.40,-74.38095,89.06,-,9.062621
31.00,7365.634,732.50,-71,89.06,-,9.062621
31.05,7362.085,732.60,-71,89.06,-,9.062621
31.10,7362.085,732.60,-64.2381,89.06,-,9.062621
31.15,7354.986,732.80,-67.61905,89.06,-,9.062621
31.20,7354.986,732.80,-60.85714,89.06,-,9.062621
31.25,7347.889,733.00,-64.2381,89.06,-,9.062621
31.30,7344.341,733.10,-64.2381,89.06,-,9.062621
31.35,7340.792,733.20,-64.2381,89.06,-,9.062621
31.40,7337.246,733.30,-67.61905,89.06,-,9.062621
31.45,7333.698,733.40,-67.61905,89.06,-,9.062621
31.50,7330.153,733.50,-71,88.88,-,9.043174
31.55,7330.153,733.50,-67.61905,88.88,-,9.043174
31.60,7326.607,733.60,-71,88.88,-,9.043174
31.65,7326.607,733.60,-67.61905,88.88,-,9.043174
31.70,7326.607,733.60,-64.2381,88.88,-,9.043174
31.75,7326.607,733.60,-60.85714,88.88,-,9.043174
31.80,7326.607,733.60,-57.47619,88.88,-,9.043174
31.85,7323.061,733.70,-57.47619,88.88,-,9.043174
31.90,7323.061,733.70,-50.71429,88.88,-,9.043174
31.95,7330.153,733.50,-40.57143,88.88,-,9.043174
32.00,7326.607,733.60,-40.57143,88.88,-,9.043174
32.05,7308.883,734.10,-54.04762,88.88,-,9.043174
32.10,7308.883,734.10,-50.66667,88.88,-,9.043174
32.15,7308.883,734.10,-50.66667,88.88,-,9.043174
32.20,7305.338,734.20,-47.28571,88.88,-,9.043174
32.25,7298.251,734.40,-54.04762,88.88,-,9.043174
32.30,7291.168,734.60,-54.04762,88.88,-,9.043174
32.35,7291.168,734.60,-50.66667,88.88,-,9.043174
32.40,7287.625,734.70,-50.66667,88.88,-,9.043174
32.45,7284.085,734.80,-50.66667,88.88,-,9.043174
32.50,7284.085,734.80,-47.28571,88.88,-,9.043174
32.55,7287.625,734.70,-40.52381,88.88,-,9.062621
32.60,7287.625,734.70,-40.52381,88.88,-,9.062621
32.65,7287.625,734.70,-37.14286,88.88,-,9.062621
32.70,7284.085,734.80,-40.52381,88.88,-,9.062621
32.75,7280.543,734.90,-43.90476,88.88,-,9.062621
32.80,7277.003,735.00,-47.28571,88.88,-,9.062621
32.85,7277.003,735.00,-47.28571,88.88,-,9.062621
32.90,7273.464,735.10,-47.28571,88.88,-,9.062621
32.95,7269.923,735.20,-50.66667,88.88,-,9.062621
33.00,7266.384,735.30,-60.80952,88.88,-,9.062621
33.05,7262.844,735.40,-60.80952,88.88,-,9.062621
33.10,7255.769,735.60,-50.71429,88.88,-,9.062621
33.15,7248.693,735.80,-57.47619,88.88,-,9.062621
33.20,7245.155,735.90,-60.85714,88.88,-,9.062621
33.25,7241.619,736.00,-60.85714,88.88,-,9.062621
33.30,7238.083,736.10,-57.47619,88.88,-,9.062621
33.35,7234.546,736.20,-54.09524,88.88,-,9.062621
33.40,7231.012,736.30,-57.47619,88.88,-,9.062621
33.45,7223.941,736.50,-60.80952,88.88,-,9.062621
33.50,7223.941,736.50,-57.42857,88.88,-,9.062621
33.55,7216.873,736.70,-64.14286,88.88,-,9.062621
33.60,7213.34,736.80,-70.90476,88.88,-,9.062621
33.65,7209.806,736.90,-74.28571,88.88,-,9.062621
33.70,7202.742,737.10,-81,88.88,-,9.062621
33.75,7199.209,737.20,-81,88.88,-,9.062621
33.80,7195.678,737.30,-81,88.88,-,9.062621
33.85,7188.616,737.50,-84.33334,88.88,-,9.062621
33.90,7185.086,737.60,-87.71429,88.88,-,9.062621
33.95,7185.086,737.60,-84.33334,88.88,-,9.062621
34.00,7181.555,737.70,-84.33334,88.88,-,9.062621
34.05,7178.026,737.80,-84.33334,88.88,-,9.062621
34.10,7178.026,737.80,-80.95238,88.88,-,9.062621
34.15,7174.496,737.90,-77.57143,88.88,-,9.062621
34.20,7174.496,737.90,-70.80952,88.88,-,9.062621
34.25,7174.496,737.90,-67.42857,88.88,-,9.062621
34.30,7170.967,738.00,-67.42857,88.88,-,9.062621
34.35,7170.967,738.00,-64.04762,88.88,-,9.062621
34.40,7167.44,738.10,-64.04762,88.88,-,9.062621
34.45,7167.44,738.10,-60.66667,88.88,-,9.062621
34.50,7160.383,738.30,-60.66667,88.88,-,9.062621
34.55,7156.855,738.40,-64.04762,88.7,-,9.062621
34.60,7149.803,738.60,-64.04762,88.7,-,9.062621
34.65,7146.275,738.70,-64.04762,88.7,-,9.062621
34.70,7142.75,738.80,-64,88.7,-,9.062621
34.75,7139.224,738.90,-60.66667,88.7,-,9.062621
34.80,7135.7,739.00,-60.61905,88.7,-,9.062621
34.85,7132.176,739.10,-60.57143,88.7,-,9.062621
34.90,7132.176,739.10,-53.85714,88.7,-,9.062621
34.95,7132.176,739.10,-50.47619,88.7,-,9.062621
35.00,7135.7,739.00,-47.14286,88.7,-,9.062621
35.05,7132.176,739.10,-47.09524,88.7,-,9.062621
35.10,7128.65,739.20,-47.09524,88.7,-,9.062621
35.15,7125.127,739.30,-50.42857,88.7,-,9.062621
35.20,7121.603,739.40,-50.38095,88.7,-,9.062621
35.25,7121.603,739.40,-50.38095,88.7,-,9.062621
35.30,7118.08,739.50,-53.71429,88.7,-,9.062621
35.35,7114.559,739.60,-53.66667,88.7,-,9.062621
35.40,7107.514,739.80,-60.38095,88.7,-,9.062621
35.45,7107.514,739.80,-57,88.7,-,9.062621
35.50,7107.514,739.80,-57,88.7,-,9.062621
35.55,7107.514,739.80,-50.28571,88.7,-,9.062621
35.60,7103.991,739.90,-50.23809,88.7,-,9.062621
35.65,7107.514,739.80,-40.19048,88.7,-,9.062621
35.70,7107.514,739.80,-36.80952,88.7,-,9.062621
35.75,7111.035,739.70,-30.14286,88.7,-,9.062621
35.80,7114.559,739.60,-23.42857,88.7,-,9.062621
35.85,7111.035,739.70,-23.42857,88.7,-,9.062621
35.90,7103.991,739.90,-26.80952,88.7,-,9.062621
35.95,7093.429,740.20,-36.85714,88.7,-,9.062621
36.00,7086.389,740.40,-43.57143,88.7,-,9.062621
36.05,7079.353,740.60,-53.61905,88.7,-,9.062621
36.10,7072.315,740.80,-57,88.7,-,9.062621
36.15,7065.28,741.00,-60.33333,88.7,-,9.062621
36.20,7061.764,741.10,-60.33333,88.7,-,9.062621
36.25,7054.731,741.30,-63.71429,88.7,-,9.062621
36.30,7051.214,741.40,-67.04762,88.7,-,9.062621
36.35,7047.699,741.50,-67.04762,88.7,-,9.062621
36.40,7044.185,741.60,-67.04762,88.7,-,9.062621
36.45,7040.669,741.70,-63.66667,88.7,-,9.062621
36.50,7037.156,741.80,-67,88.7,-,9.062621
36.55,7033.641,741.90,-70.33334,88.52,-,9.062621
36.60,7030.128,742.00,-73.66666,88.52,-,9.062621
36.65,7030.128,742.00,-70.33334,88.52,-,9.062621
36.70,7026.616,742.10,-77,88.52,-,9.062621
36.75,7023.102,742.20,-80.33334,88.52,-,9.062621
36.80,7019.59,742.30,-87,88.52,-,9.062621
36.85,7019.59,742.30,-90.33334,88.52,-,9.062621
36.90,7016.077,742.40,-90.33334,88.52,-,9.062621
36.95,7009.056,742.60,-90.28571,88.52,-,9.062621
37.00,7009.056,742.60,-80.2381,88.52,-,9.062621
37.05,7005.544,742.70,-76.85714,88.52,-,9.062621
37.10,7002.034,742.80,-73.47619,88.52,-,9.062621
37.15,6998.523,742.90,-70.09524,88.52,-,9.062621
37.20,6998.523,742.90,-63.38095,88.52,-,9.062621
37.25,6998.523,742.90,-60.04762,88.52,-,9.062621
37.30,7009.056,742.60,-43.28571,88.52,-,9.062621
37.35,7019.59,742.30,-29.90476,88.52,-,9.062621
37.40,7016.077,742.40,-29.90476,88.52,-,9.062621
37.45,7016.077,742.40,-26.57143,88.52,-,9.062621
37.50,7012.566,742.50,-26.57143,88.52,-,9.062621
37.55,7009.056,742.60,-26.57143,88.52,-,9.062621
37.60,6998.523,742.90,-33.28571,88.52,-,9.062621
37.65,6987.996,743.20,-40,88.52,-,9.062621
37.70,6980.979,743.40,-46.66667,88.52,-,9.062621
37.75,6970.457,743.70,-53.33333,88.52,-,9.062621
37.80,6963.443,743.90,-56.66667,88.52,-,9.062621
37.85,6952.928,744.20,-63.33333,88.52,-,9.062621
37.90,6945.918,744.40,-70,88.52,-,9.062621
37.95,6935.408,744.70,-76.66666,88.52,-,9.062621
38.00,6928.402,744.90,-76.66666,88.52,-,9.062621
38.05,6924.901,745.00,-80,88.52,-,9.062621
38.10,6917.898,745.20,-83.33334,88.52,-,9.062621
38.15,6914.398,745.30,-83.33334,88.52,-,9.062621
38.20,6910.896,745.40,-83.33334,88.52,-,9.062621
38.25,6907.396,745.50,-86.66666,88.52,-,9.062621
38.30,6907.396,745.50,-86.66666,88.52,-,9.062621
38.35,6903.898,745.60,-100.0476,88.52,-,9.062621
38.40,6900.397,745.70,-113.4286,88.52,-,9.062621
38.45,6896.899,745.80,-113.4286,88.52,-,9.062621
38.50,6889.902,746.00,-120.0952,88.52,-,9.062621
38.55,6889.902,746.00,-116.7619,88.52,-,9.062621
38.60,6886.405,746.10,-116.7619,88.52,-,9.062621
38.65,6882.906,746.20,-110.0476,88.52,-,9.062621
38.70,6882.906,746.20,-100,88.52,-,9.062621
38.75,6879.41,746.30,-96.66666,88.52,-,9.062621
38.80,6882.906,746.20,-83.33334,88.52,-,9.062621
38.85,6882.906,746.20,-76.66666,88.52,-,9.062621
38.90,6886.405,746.10,-63.33333,88.52,-,9.062621
38.95,6889.902,746.00,-53.33333,88.52,-,9.062621
39.00,6893.399,745.90,-40,88.52,-,9.062621
39.05,6889.902,746.00,-36.66667,88.52,-,9.062621
39.10,6889.902,746.00,-33.33333,88.52,-,9.062621
39.15,6882.906,746.20,-33.33333,88.52,-,9.062621
39.20,6879.41,746.30,-33.33333,88.52,-,9.062621
39.25,6868.921,746.60,-40,88.52,-,9.062621
39.30,6865.424,746.70,-40,88.52,-,9.062621
39.35,6858.434,746.90,-46.66667,88.52,-,9.062621
39.40,6854.94,747.00,-46.66667,88.52,-,9.062621
39.45,6851.447,747.10,-46.66667,88.52,-,9.062621
39.50,6847.952,747.20,-46.66667,88.34,-,9.062621
39.55,6844.46,747.30,-43.33333,88.34,-,9.062621
39.60,6840.965,747.40,-46.66667,88.34,-,9.062621
39.65,6833.982,747.60,-50,88.34,-,9.062621
39.70,6830.49,747.70,-50,88.34,-,9.062621
39.75,6823.507,747.90,-56.66667,88.34,-,9.062621
39.80,6816.527,748.10,-60,88.34,-,9.062621
39.85,6813.036,748.20,-66.66666,88.34,-,9.062621
39.90,6809.548,748.30,-70,88.34,-,9.062621
39.95,6806.057,748.40,-76.66666,88.34,-,9.062621
40.00,6806.057,748.40,-80,88.34,-,9.062621
40.05,6806.057,748.40,-83.33334,88.34,-,9.062621
40.10,6806.057,748.40,-80,88.34,-,9.062621
40.15,6802.569,748.50,-83.33334,88.34,-,9.062621
40.20,6799.082,748.60,-80,88.34,-,9.062621
40.25,6795.592,748.70,-80,88.34,-,9.062621
40.30,6788.617,748.90,-76.66666,88.34,-,9.062621
40.35,6785.131,749.00,-76.66666,88.34,-,9.062621
40.40,6781.646,749.10,-73.33334,88.34,-,9.062621
40.45,6778.158,749.20,-73.33334,88.34,-,9.062621
40.50,6774.673,749.30,-73.33334,88.34,-,9.062621
40.55,6774.673,749.30,-70,88.34,-,9.062621
40.60,6774.673,749.30,-66.66666,88.34,-,9.062621
40.65,6774.673,749.30,-63.33333,88.34,-,9.062621
40.70,6774.673,749.30,-56.66667,88.34,-,9.062621
40.75,6774.673,749.30,-53.33333,88.34,-,9.062621
40.80,6774.673,749.30,-46.66667,88.34,-,9.062621
40.85,6771.187,749.40,-43.33333,88.34,-,9.062621
40.90,6767.703,749.50,-43.33333,88.34,-,9.062621
40.95,6764.219,749.60,-43.33333,88.34,-,9.062621
41.00,6764.219,749.60,-40,88.34,-,9.062621
41.05,6757.25,749.80,-46.61905,88.34,-,9.062621
41.10,6750.283,750.00,-53.23809,88.34,-,9.062621
41.15,6750.283,750.00,-53.23809,88.34,-,9.062621
41.20,6746.801,750.10,-53.23809,88.34,-,9.062621
41.25,6736.354,750.40,-59.85714,88.34,-,9.062621
41.30,6729.393,750.60,-63.14286,88.34,-,9.062621
41.35,6725.912,750.70,-59.80952,88.34,-,9.062621
41.40,6722.432,750.80,-59.80952,88.34,-,9.062621
41.45,6722.432,750.80,-56.47619,88.34,-,9.062621
41.50,6722.432,750.80,-53.14286,88.34,-,9.062621
41.55,6722.432,750.80,-49.80952,88.34,-,9.062621
41.60,6725.912,750.70,-46.47619,88.34,-,9.062621
41.65,6732.873,750.50,-39.85714,88.34,-,9.062621
41.70,6736.354,750.40,-36.52381,88.34,-,9.062621
41.75,6739.836,750.30,-33.19048,88.34,-,9.062621
41.80,6739.836,750.30,-33.19048,88.34,-,9.062621
41.85,6736.354,750.40,-36.52381,88.34,-,9.062621
41.90,6729.393,750.60,-39.80952,88.34,-,9.062621
41.95,6722.432,750.80,-43.09524,88.34,-,9.062621
42.00,6718.951,750.90,-43.09524,88.34,-,9.062621
42.05,6711.995,751.10,-49.71429,88.34,-,9.062621
42.10,6705.037,751.30,-49.71429,88.34,-,9.062621
42.15,6701.558,751.40,-46.42857,88.34,-,9.062621
42.20,6691.127,751.70,-56.38095,88.34,-,9.062621
42.25,6684.174,751.90,-59.66667,88.34,-,9.062621
42.30,6673.75,752.20,-59.61905,88.34,-,9.062621
42.35,6663.327,752.50,-62.90476,88.34,-,9.062621
42.40,6656.38,752.70,-66.19048,88.34,-,9.062621
42.45,6652.909,752.80,-66.14286,88.34,-,9.062621
42.50,6645.964,753.00,-72.7619,88.34,-,9.062621
42.55,6645.964,753.00,-72.7619,88.16,-,9.062621
42.60,6642.494,753.10,-76.04762,88.16,-,9.062621
42.65,6635.551,753.30,-86,88.16,-,9.062621
42.70,6632.08,753.40,-95.90476,88.16,-,9.062621
42.75,6628.61,753.50,-102.5238,88.16,-,9.062621
42.80,6625.142,753.60,-109.1429,88.16,-,9.062621
42.85,6625.142,753.60,-109.1429,88.16,-,9.062621
42.90,6621.671,753.70,-109.0952,88.16,-,9.062621
42.95,6618.203,753.80,-105.7619,88.16,-,9.062621
43.00,6618.203,753.80,-99.14286,88.16,-,9.062621
43.05,6618.203,753.80,-95.80952,88.16,-,9.062621
43.10,6621.671,753.70,-85.90476,88.16,-,9.062621
43.15,6621.671,753.70,-79.28571,88.16,-,9.062621
43.20,6618.203,753.80,-79.2381,88.16,-,9.062621
43.25,6611.266,754.00,-75.90476,88.16,-,9.062621
43.30,6604.331,754.20,-75.90476,88.16,-,9.062621
43.35,6597.396,754.40,-72.61905,88.16,-,9.062621
43.40,6593.931,754.50,-66,88.16,-,9.062621
43.45,6590.466,754.60,-62.66667,88.16,-,9.062621
43.50,6586.999,754.70,-62.66667,88.16,-,9.082069
43.55,6583.535,754.80,-59.33333,88.16,-,9.082069
43.60,6580.069,754.90,-62.61905,88.16,-,9.082069
43.65,6576.605,755.00,-62.61905,88.16,-,9.082069
43.70,6576.605,755.00,-56,88.16,-,9.082069
43.75,6576.605,755.00,-52.71429,88.16,-,9.082069
43.80,6573.142,755.10,-52.71429,88.16,-,9.082069
43.85,6576.605,755.00,-46.14286,88.16,-,9.082069
43.90,6583.535,754.80,-39.52381,88.16,-,9.082069
43.95,6586.999,754.70,-32.95238,88.16,-,9.082069
44.00,6590.466,754.60,-26.38095,88.16,-,9.082069
44.05,6586.999,754.70,-29.66667,88.16,-,9.082069
44.10,6580.069,754.90,-36.28571,88.16,-,9.082069
44.15,6573.142,755.10,-46.19048,88.16,-,9.082069
44.20,6562.75,755.40,-56.09524,88.16,-,9.082069
44.25,6555.827,755.60,-59.38095,88.16,-,9.082069
44.30,6548.904,755.80,-59.33333,88.16,-,9.082069
44.35,6545.441,755.90,-56,88.16,-,9.082069
44.40,6548.904,755.80,-46.09524,88.16,-,9.082069
44.45,6548.904,755.80,-42.80952,88.16,-,9.082069
44.50,6548.904,755.80,-39.52381,88.16,-,9.082069
44.55,6545.441,755.90,-39.52381,88.16,-,9.062621
44.60,6545.441,755.90,-36.23809,88.16,-,9.062621
44.65,6541.981,756.00,-36.23809,88.16,-,9.062621
44.70,6538.522,756.10,-36.23809,88.16,-,9.062621
44.75,6531.602,756.30,-42.80952,88.16,-,9.062621
44.80,6535.061,756.20,-39.52381,88.16,-,9.062621
44.85,6528.142,756.40,-42.80952,88.16,-,9.062621
44.90,6514.31,756.80,-59.28571,88.16,-,9.062621
44.95,6510.851,756.90,-69.19048,88.16,-,9.062621
45.00,6510.851,756.90,-72.47619,88.16,-,9.062621
45.05,6503.939,757.10,-82.33334,88.16,-,9.062621
45.10,6503.939,757.10,-79.04762,88.16,-,9.062621
45.15,6500.481,757.20,-75.71429,88.16,-,9.062621
45.20,6497.026,757.30,-72.38095,88.16,-,9.062621
45.25,6490.115,757.50,-69.04762,88.16,-,9.062621
45.30,6490.115,757.50,-62.47619,88.16,-,9.062621
45.35,6500.481,757.20,-46.04762,88.16,-,9.062621
45.40,6493.57,757.40,-49.33333,88.16,-,9.062621
45.45,6497.026,757.30,-49.33333,88.16,-,9.062621
45.50,6493.57,757.40,-52.61905,87.98,-,9.062621
45.55,6483.206,757.70,-62.47619,87.98,-,9.062621
45.60,6479.752,757.80,-62.47619,87.98,-,9.062621
45.65,6479.752,757.80,-62.47619,87.98,-,9.062621
45.70,6472.845,758.00,-65.7619,87.98,-,9.062621
45.75,6465.939,758.20,-69.04762,87.98,-,9.062621
45.80,6462.488,758.30,-65.7619,87.98,-,9.062621
45.85,6455.584,758.50,-75.61905,87.98,-,9.062621
45.90,6452.134,758.60,-72.33334,87.98,-,9.062621
45.95,6448.682,758.70,-62.42857,87.98,-,9.062621
46.00,6441.781,758.90,-65.71429,87.98,-,9.062621
46.05,6434.884,759.10,-72.28571,87.98,-,9.062621
46.10,6427.986,759.30,-72.28571,87.98,-,9.062621
46.15,6427.986,759.30,-72.28571,87.98,-,9.062621
46.20,6424.537,759.40,-72.28571,87.98,-,9.062621
46.25,6421.09,759.50,-72.28571,87.98,-,9.062621
46.30,6417.643,759.60,-69,87.98,-,9.062621
46.35,6414.195,759.70,-72.28571,87.98,-,9.062621
46.40,6410.749,759.80,-85.42857,87.98,-,9.062621
46.45,6410.749,759.80,-78.85714,87.98,-,9.062621
46.50,6407.301,759.90,-85.42857,87.98,-,9.062621
46.55,6403.856,760.00,-85.42857,87.98,-,9.062621
46.60,6414.195,759.70,-65.71429,87.98,-,9.062621
46.65,6403.856,760.00,-72.28571,87.98,-,9.062621
46.70,6407.301,759.90,-69,87.98,-,9.062621
46.75,6407.301,759.90,-62.42857,87.98,-,9.062621
46.80,6403.856,760.00,-59.14286,87.98,-,9.062621
46.85,6400.412,760.10,-59.14286,87.98,-,9.062621
46.90,6396.965,760.20,-55.85714,87.98,-,9.062621
46.95,6393.521,760.30,-55.85714,87.98,-,9.062621
47.00,6393.521,760.30,-52.57143,87.98,-,9.062621
47.05,6393.521,760.30,-46,87.98,-,9.062621
47.10,6390.075,760.40,-42.71429,87.98,-,9.062621
47.15,6386.632,760.50,-39.42857,87.98,-,9.062621
47.20,6383.189,760.60,-42.71429,87.98,-,9.062621
47.25,6383.189,760.60,-39.42857,87.98,-,9.062621
47.30,6379.745,760.70,-39.42857,87.98,-,9.062621
47.35,6376.302,760.80,-39.42857,87.98,-,9.062621
47.40,6372.858,760.90,-39.42857,87.98,-,9.062621
47.45,6365.976,761.10,-42.71429,87.98,-,9.062621
47.50,6359.093,761.30,-49.28571,87.8,-,9.062621
47.55,6355.65,761.40,-49.28571,87.8,-,9.062621
47.60,6348.771,761.60,-52.57143,87.8,-,9.062621
47.65,6345.331,761.70,-65.71429,87.8,-,9.062621
47.70,6338.452,761.90,-62.42857,87.8,-,9.062621
